product_name,product_price,product_url
"潔霜 S 濃縮超強效浴廁清潔劑 淨白青蘋, 1050g, 5瓶",$203,https://www.tw.coupang.com/products/%E6%BD%94%E9%9C%9C-S-%E6%BF%83%E7%B8%AE%E8%B6%85%E5%BC%B7%E6%95%88%E6%B5%B4%E5%BB%81%E6%B8%85%E6%BD%94%E5%8A%91-%E6%B7%A8%E7%99%BD%E9%9D%92%E8%98%8B-258810815938562?itemId=260986011353104&vendorItemId=260984111317024&sourceType=search&rank=10&searchId=eeff18ba83fd475f819c4c9ff6640a46&q=%E5%8E%BB%E5%9E%A2%E5%87%9D%E8%86%A0
"潔霜 S 濃縮超強效浴廁清潔劑 淨白青蘋, 1050g, 6瓶",$243,https://www.tw.coupang.com/products/%E6%BD%94%E9%9C%9C-S-%E6%BF%83%E7%B8%AE%E8%B6%85%E5%BC%B7%E6%95%88%E6%B5%B4%E5%BB%81%E6%B8%85%E6%BD%94%E5%8A%91-%E6%B7%A8%E7%99%BD%E9%9D%92%E8%98%8B-258810815938562?itemId=260985956827136&vendorItemId=260985059262478&sourceType=search&rank=11&searchId=eeff18ba83fd475f819c4c9ff6640a46&q=%E5%8E%BB%E5%9E%A2%E5%87%9D%E8%86%A0
"SHARCART All-in-One Bath Salt Scaling Body Scrub 薰衣草香味, 200克, 1個",$436,https://www.tw.coupang.com/products/SHARCART-All-in-One-Bath-Salt-Scaling-Body-Scrub-%E8%96%B0%E8%A1%A3%E8%8D%89%E9%A6%99%E5%91%B3-21006630817595?itemId=21015114978885&vendorItemId=21082336777576&sourceType=search&rank=12&searchId=eeff18ba83fd475f819c4c9ff6640a46&q=%E5%8E%BB%E5%9E%A2%E5%87%9D%E8%86%A0
"SHARCART All-in-One Bath Salt Scaling Body Scrub 椰奶味, 200克, 1個",$436,https://www.tw.coupang.com/products/SHARCART-All-in-One-Bath-Salt-Scaling-Body-Scrub-%E6%A4%B0%E5%A5%B6%E5%91%B3-21006630817460?itemId=21015114978193&vendorItemId=21082336776608&sourceType=search&rank=13&searchId=eeff18ba83fd475f819c4c9ff6640a46&q=%E5%8E%BB%E5%9E%A2%E5%87%9D%E8%86%A0
"SHARCART All-in-One Bath Salt Scaling Body Scrub 石榴味, 200克, 1個",$436,https://www.tw.coupang.com/products/SHARCART-All-in-One-Bath-Salt-Scaling-Body-Scrub-%E7%9F%B3%E6%A6%B4%E5%91%B3-21006630817462?itemId=21015114978198&vendorItemId=21082336776607&sourceType=search&rank=14&searchId=eeff18ba83fd475f819c4c9ff6640a46&q=%E5%8E%BB%E5%9E%A2%E5%87%9D%E8%86%A0
"Salim White Paper 溫和迷迭香身體去角質凝膠, 500ml, 2個",$672,https://www.tw.coupang.com/products/Salim-White-Paper-%E6%BA%AB%E5%92%8C%E8%BF%B7%E8%BF%AD%E9%A6%99%E8%BA%AB%E9%AB%94%E5%8E%BB%E8%A7%92%E8%B3%AA%E5%87%9D%E8%86%A0-21006636039603?itemId=21019169597547&vendorItemId=21086287845113&sourceType=search&rank=15&searchId=eeff18ba83fd475f819c4c9ff6640a46&q=%E5%8E%BB%E5%9E%A2%E5%87%9D%E8%86%A0
"Salim White Paper 溫和迷迭香身體去角質凝膠, 500ml, 4個","$1,345",https://www.tw.coupang.com/products/Salim-White-Paper-%E6%BA%AB%E5%92%8C%E8%BF%B7%E8%BF%AD%E9%A6%99%E8%BA%AB%E9%AB%94%E5%8E%BB%E8%A7%92%E8%B3%AA%E5%87%9D%E8%86%A0-21006636039603?itemId=21019169597136&vendorItemId=21086287844771&sourceType=search&rank=16&searchId=eeff18ba83fd475f819c4c9ff6640a46&q=%E5%8E%BB%E5%9E%A2%E5%87%9D%E8%86%A0
"Salim White Paper 溫和迷迭香身體去角質凝膠, 500ml, 3個","$1,008",https://www.tw.coupang.com/products/Salim-White-Paper-%E6%BA%AB%E5%92%8C%E8%BF%B7%E8%BF%AD%E9%A6%99%E8%BA%AB%E9%AB%94%E5%8E%BB%E8%A7%92%E8%B3%AA%E5%87%9D%E8%86%A0-21006636039603?itemId=21019169597648&vendorItemId=21086287845320&sourceType=search&rank=17&searchId=eeff18ba83fd475f819c4c9ff6640a46&q=%E5%8E%BB%E5%9E%A2%E5%87%9D%E8%86%A0
"Salim White Paper 溫和迷迭香身體去角質凝膠, 500ml, 5個","$1,681",https://www.tw.coupang.com/products/Salim-White-Paper-%E6%BA%AB%E5%92%8C%E8%BF%B7%E8%BF%AD%E9%A6%99%E8%BA%AB%E9%AB%94%E5%8E%BB%E8%A7%92%E8%B3%AA%E5%87%9D%E8%86%A0-21006636039603?itemId=21019169597871&vendorItemId=21086287845676&sourceType=search&rank=18&searchId=eeff18ba83fd475f819c4c9ff6640a46&q=%E5%8E%BB%E5%9E%A2%E5%87%9D%E8%86%A0
"Salim White Paper 溫和迷迭香身體去角質凝膠, 500ml, 6個","$2,018",https://www.tw.coupang.com/products/Salim-White-Paper-%E6%BA%AB%E5%92%8C%E8%BF%B7%E8%BF%AD%E9%A6%99%E8%BA%AB%E9%AB%94%E5%8E%BB%E8%A7%92%E8%B3%AA%E5%87%9D%E8%86%A0-21006636039603?itemId=21019169598446&vendorItemId=21086287846067&sourceType=search&rank=19&searchId=eeff18ba83fd475f819c4c9ff6640a46&q=%E5%8E%BB%E5%9E%A2%E5%87%9D%E8%86%A0
"CLOROX 高樂氏 工業級強力管道通渠凝膠, 1240ml, 2瓶",$483,https://www.tw.coupang.com/products/CLOROX-%E9%AB%98%E6%A8%82%E6%B0%8F-%E5%B7%A5%E6%A5%AD%E7%B4%9A%E5%BC%B7%E5%8A%9B%E7%AE%A1%E9%81%93%E9%80%9A%E6%B8%A0%E5%87%9D%E8%86%A0-456313943293953?itemId=465382670270470&vendorItemId=465382670286850&sourceType=search&rank=20&searchId=eeff18ba83fd475f819c4c9ff6640a46&q=%E5%8E%BB%E5%9E%A2%E5%87%9D%E8%86%A0
