product_name,product_price,product_url
"i'm meme 腮紅盤 11.4g, 我愛暖茶土色, 1個",$196,https://www.tw.coupang.com/products/i'm-meme-%E8%85%AE%E7%B4%85%E7%9B%A4-11.4g-253757350723604?itemId=253756390195217&vendorItemId=253756390195214&sourceType=search&rank=14&searchId=f7ef42acb18e42d09752498ae89531f5&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"i'm meme 我愛甜潤烤奶腮紅 6g, 06 Ginger Beige 薑汁烤奶, 1個",$95,https://www.tw.coupang.com/products/i'm-meme-%E6%88%91%E6%84%9B%E7%94%9C%E6%BD%A4%E7%83%A4%E5%A5%B6%E8%85%AE%E7%B4%85-6g-253758185373728?itemId=253756369223709&vendorItemId=253758185373706&sourceType=search&rank=15&searchId=f7ef42acb18e42d09752498ae89531f5&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"THe SaeM 得鮮 粉嫩馬卡龍單色腮紅餅, PK10 BaePink, 5g, 2個",$104,https://www.tw.coupang.com/products/THe-SaeM-%E5%BE%97%E9%AE%AE-%E7%B2%89%E5%AB%A9%E9%A6%AC%E5%8D%A1%E9%BE%8D%E5%96%AE%E8%89%B2%E8%85%AE%E7%B4%85%E9%A4%85-253758189568000?itemId=428786927501319&vendorItemId=428786927517700&sourceType=search&rank=16&searchId=f7ef42acb18e42d09752498ae89531f5&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"BANILA CO 單色腮紅 6g, PK01 微光粉, 1個",$183,https://www.tw.coupang.com/products/BANILA-CO-%E5%96%AE%E8%89%B2%E8%85%AE%E7%B4%85-6g-253757329752105?itemId=253756369223724&vendorItemId=253756369223702&sourceType=search&rank=17&searchId=f7ef42acb18e42d09752498ae89531f5&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"YUKI 礦物打亮腮紅餅, Highlighter, 12g, 1個",$147,https://www.tw.coupang.com/products/YUKI-%E7%A4%A6%E7%89%A9%E6%89%93%E4%BA%AE%E8%85%AE%E7%B4%85%E9%A4%85-253758206345222?itemId=253758206345232&vendorItemId=253757350723592&sourceType=search&rank=18&searchId=f7ef42acb18e42d09752498ae89531f5&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"ETUDE 可愛曲奇腮紅 4.5g, OR201 杏桃慕斯, 1個",$157,https://www.tw.coupang.com/products/ETUDE-%E5%8F%AF%E6%84%9B%E6%9B%B2%E5%A5%87%E8%85%AE%E7%B4%85-4.5g-21005258638272?itemId=21007466584723&vendorItemId=21074757705143&sourceType=search&rank=19&searchId=f7ef42acb18e42d09752498ae89531f5&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"BBIA 魅雅 謬斯女神腮紅餅 2.5g, 01 Cherry Blossom, 1個",$92,https://www.tw.coupang.com/products/BBIA-%E9%AD%85%E9%9B%85-%E8%AC%AC%E6%96%AF%E5%A5%B3%E7%A5%9E%E8%85%AE%E7%B4%85%E9%A4%85-2.5g-253757329752112?itemId=162429795270656&vendorItemId=162429367468032&sourceType=search&rank=20&searchId=f7ef42acb18e42d09752498ae89531f5&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"RiRe 三色腮紅餅+腮紅刷組 8.9g, 淺桃色+桃色+粉桃紅, 1組",$232,https://www.tw.coupang.com/products/RiRe-%E4%B8%89%E8%89%B2%E8%85%AE%E7%B4%85%E9%A4%85%2B%E8%85%AE%E7%B4%85%E5%88%B7%E7%B5%84-8.9g-21004737226517?itemId=21006014271927&vendorItemId=21073311976584&sourceType=search&rank=21&searchId=f7ef42acb18e42d09752498ae89531f5&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"BBIA 魅雅 謬斯女神腮紅餅, 03 蜜桃花瓣, 1個",$83,https://www.tw.coupang.com/products/BBIA-%E9%AD%85%E9%9B%85-%E8%AC%AC%E6%96%AF%E5%A5%B3%E7%A5%9E%E8%85%AE%E7%B4%85%E9%A4%85-253757329752112?itemId=253758189568011&vendorItemId=162445272268800&sourceType=search&rank=22&searchId=f7ef42acb18e42d09752498ae89531f5&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
"2aN 雙色腮紅 9g, 02 Love Rose, 1入",$414,https://www.tw.coupang.com/products/2aN-%E9%9B%99%E8%89%B2%E8%85%AE%E7%B4%85-9g-21005340875033?itemId=21007827723999&vendorItemId=21075117562232&sourceType=search&rank=23&searchId=f7ef42acb18e42d09752498ae89531f5&q=%E8%85%AE%E7%B4%85%E7%B2%89%E9%A4%85
