product_name,product_price,product_url
"PLANETARY HERBALS 聖約翰草萃取物錠 300mg, 1罐, 45顆",$288,https://www.tw.coupang.com/products/PLANETARY-HERBALS-%E8%81%96%E7%B4%84%E7%BF%B0%E8%8D%89%E8%90%83%E5%8F%96%E7%89%A9%E9%8C%A0-300mg-21000000388191?itemId=21000000997157&vendorItemId=21003150590312&sourceType=search&rank=14&searchId=8503fda4ae5f4d038e5b67196faa836b&q=%E6%A1%83%E8%90%83%E5%8F%96
"PLANETARY HERBALS 聖約翰草萃取物錠 300mg, 1罐, 90顆",$215,https://www.tw.coupang.com/products/PLANETARY-HERBALS-%E8%81%96%E7%B4%84%E7%BF%B0%E8%8D%89%E8%90%83%E5%8F%96%E7%89%A9%E9%8C%A0-300mg-21008184417797?itemId=21000000997156&vendorItemId=21003150590310&sourceType=search&rank=15&searchId=8503fda4ae5f4d038e5b67196faa836b&q=%E6%A1%83%E8%90%83%E5%8F%96
"PLANETARY HERBALS 聖約翰草萃取物錠 300mg, 1個, 180 件",$588,https://www.tw.coupang.com/products/PLANETARY-HERBALS-%E8%81%96%E7%B4%84%E7%BF%B0%E8%8D%89%E8%90%83%E5%8F%96%E7%89%A9%E9%8C%A0-300mg-21008203997527?itemId=21000002193302&vendorItemId=21003150590316&sourceType=search&rank=16&searchId=8503fda4ae5f4d038e5b67196faa836b&q=%E6%A1%83%E8%90%83%E5%8F%96
"Verified Quality 無麩質無糖聖約翰草膠囊 300mg, 1個, 90 件",$489,https://www.tw.coupang.com/products/Verified-Quality-%E7%84%A1%E9%BA%A9%E8%B3%AA%E7%84%A1%E7%B3%96%E8%81%96%E7%B4%84%E7%BF%B0%E8%8D%89%E8%86%A0%E5%9B%8A-300mg-21000057067137?itemId=21000197147993&vendorItemId=21003469753802&sourceType=search&rank=17&searchId=8503fda4ae5f4d038e5b67196faa836b&q=%E6%A1%83%E8%90%83%E5%8F%96
"PLANETARY HERBALS 草本補充錠, 1罐, 120顆",$404,https://www.tw.coupang.com/products/PLANETARY-HERBALS-%E8%8D%89%E6%9C%AC%E8%A3%9C%E5%85%85%E9%8C%A0-21000000388551?itemId=21000002193295&vendorItemId=21003150559899&sourceType=search&rank=18&searchId=8503fda4ae5f4d038e5b67196faa836b&q=%E6%A1%83%E8%90%83%E5%8F%96
"Flower Essence Services 聖約翰草草本滴劑, 1個, 30毫升",$356,https://www.tw.coupang.com/products/Flower-Essence-Services-%E8%81%96%E7%B4%84%E7%BF%B0%E8%8D%89%E8%8D%89%E6%9C%AC%E6%BB%B4%E5%8A%91-21008204052503?itemId=21000000685253&vendorItemId=21003275855104&sourceType=search&rank=19&searchId=8503fda4ae5f4d038e5b67196faa836b&q=%E6%A1%83%E8%90%83%E5%8F%96
"PLANETARY HERBALS 草本補充錠, 1罐, 60顆",$168,https://www.tw.coupang.com/products/PLANETARY-HERBALS-%E8%8D%89%E6%9C%AC%E8%A3%9C%E5%85%85%E9%8C%A0-21008202317034?itemId=21000000998019&vendorItemId=21003150559902&sourceType=search&rank=20&searchId=8503fda4ae5f4d038e5b67196faa836b&q=%E6%A1%83%E8%90%83%E5%8F%96
"Flower Essence Services 聖約翰草草本滴劑, 1個, 7.5毫升",$223,https://www.tw.coupang.com/products/Flower-Essence-Services-%E8%81%96%E7%B4%84%E7%BF%B0%E8%8D%89%E8%8D%89%E6%9C%AC%E6%BB%B4%E5%8A%91-21008184835520?itemId=21000001003499&vendorItemId=21003169553777&sourceType=search&rank=21&searchId=8503fda4ae5f4d038e5b67196faa836b&q=%E6%A1%83%E8%90%83%E5%8F%96
"VITANICA 聖約翰草素食膠囊, 90顆, 1罐",$324,https://www.tw.coupang.com/products/VITANICA-%E8%81%96%E7%B4%84%E7%BF%B0%E8%8D%89%E7%B4%A0%E9%A3%9F%E8%86%A0%E5%9B%8A-21007026616658?itemId=21000001095149&vendorItemId=21003176357886&sourceType=search&rank=22&searchId=8503fda4ae5f4d038e5b67196faa836b&q=%E6%A1%83%E8%90%83%E5%8F%96
"21ST CENTURY 聖約翰草植物膠囊, 60 件, 1個",$291,https://www.tw.coupang.com/products/21ST-CENTURY-%E8%81%96%E7%B4%84%E7%BF%B0%E8%8D%89%E6%A4%8D%E7%89%A9%E8%86%A0%E5%9B%8A-21006191213728?itemId=21010830886198&vendorItemId=21078110933865&sourceType=search&rank=23&searchId=8503fda4ae5f4d038e5b67196faa836b&q=%E6%A1%83%E8%90%83%E5%8F%96
"NATURE'S BOUNTY 聖約翰草膠囊 300mg, 1組, 100顆",$396,https://www.tw.coupang.com/products/NATURE'S-BOUNTY-%E8%81%96%E7%B4%84%E7%BF%B0%E8%8D%89%E8%86%A0%E5%9B%8A-300mg-21001441424224?itemId=21000010513377&vendorItemId=21003270901981&sourceType=search&rank=24&searchId=8503fda4ae5f4d038e5b67196faa836b&q=%E6%A1%83%E8%90%83%E5%8F%96
"Natures Plus DMAE聖約翰草保健食品錠, 1罐, 60顆","$1,275",https://www.tw.coupang.com/products/Natures-Plus-DMAE%E8%81%96%E7%B4%84%E7%BF%B0%E8%8D%89%E4%BF%9D%E5%81%A5%E9%A3%9F%E5%93%81%E9%8C%A0-21000010131615?itemId=21000044578062&vendorItemId=21004041698628&sourceType=search&rank=25&searchId=8503fda4ae5f4d038e5b67196faa836b&q=%E6%A1%83%E8%90%83%E5%8F%96
"ENZYMATIC THERAPY 聖約翰草錠, 240顆, 1罐",$906,https://www.tw.coupang.com/products/ENZYMATIC-THERAPY-%E8%81%96%E7%B4%84%E7%BF%B0%E8%8D%89%E9%8C%A0-21000025276179?itemId=21000000444163&vendorItemId=21003087882196&sourceType=search&rank=26&searchId=8503fda4ae5f4d038e5b67196faa836b&q=%E6%A1%83%E8%90%83%E5%8F%96
"MASON natural 聖約翰草 300 毫克膠囊, 60顆, 1罐",$156,https://www.tw.coupang.com/products/MASON-natural-%E8%81%96%E7%B4%84%E7%BF%B0%E8%8D%89-300-%E6%AF%AB%E5%85%8B%E8%86%A0%E5%9B%8A-21000001806645?itemId=21000007923557&vendorItemId=21003263584482&sourceType=search&rank=27&searchId=8503fda4ae5f4d038e5b67196faa836b&q=%E6%A1%83%E8%90%83%E5%8F%96
"MASON natural 聖約翰草膠囊, 60顆, 1罐",$146,https://www.tw.coupang.com/products/MASON-natural-%E8%81%96%E7%B4%84%E7%BF%B0%E8%8D%89%E8%86%A0%E5%9B%8A-21008289201501?itemId=21000007923565&vendorItemId=21003263584530&sourceType=search&rank=28&searchId=8503fda4ae5f4d038e5b67196faa836b&q=%E6%A1%83%E8%90%83%E5%8F%96
"Pure Encapsulations Hypericum 0.3膠囊 600mg, 250顆, 1罐","$1,272",https://www.tw.coupang.com/products/Pure-Encapsulations-Hypericum-0.3%E8%86%A0%E5%9B%8A-600mg-21000019384906?itemId=21000077793386&vendorItemId=21003131260901&sourceType=search&rank=29&searchId=8503fda4ae5f4d038e5b67196faa836b&q=%E6%A1%83%E8%90%83%E5%8F%96
"Nature's Way 然萃維 聖約翰草素食膠囊 300 mg, 1組, 90顆",$395,https://www.tw.coupang.com/products/Nature's-Way-%E7%84%B6%E8%90%83%E7%B6%AD-%E8%81%96%E7%B4%84%E7%BF%B0%E8%8D%89%E7%B4%A0%E9%A3%9F%E8%86%A0%E5%9B%8A-300-mg-21000000565426?itemId=21000001983636&vendorItemId=21003215342140&sourceType=search&rank=&searchId=46b13618c5c543e68ea0ce3995c93d10&q=%E6%A1%83%E8%90%83%E5%8F%96
"ENZYMATIC THERAPY 聖約翰草錠, 60顆, 1罐",$461,https://www.tw.coupang.com/products/ENZYMATIC-THERAPY-%E8%81%96%E7%B4%84%E7%BF%B0%E8%8D%89%E9%8C%A0-21008203997032?itemId=21000098277182&vendorItemId=21003179248197&sourceType=search&rank=1&searchId=46b13618c5c543e68ea0ce3995c93d10&q=%E6%A1%83%E8%90%83%E5%8F%96
"ENZYMATIC THERAPY 聖約翰草錠, 120顆, 1罐",$572,https://www.tw.coupang.com/products/ENZYMATIC-THERAPY-%E8%81%96%E7%B4%84%E7%BF%B0%E8%8D%89%E9%8C%A0-21008184349073?itemId=21000098277174&vendorItemId=21003179253364&sourceType=search&rank=2&searchId=46b13618c5c543e68ea0ce3995c93d10&q=%E6%A1%83%E8%90%83%E5%8F%96
